ReviewID,EmployeeID,ReviewDate,Reviewer,Rating,Score
REV000001,EMP000540,2022-10-05,HR Manager,Good,75
REV000001,EMP000540,2025-09-17,HR Manager,Needs Improvement,52
REV000001,EMP000540,2025-02-03,Department Head,Excellent,94
REV000001,EMP000540,2021-11-02,HR Manager,Good,73
REV000001,EMP000540,2024-02-07,Line Manager,Poor,49
REV000001,EMP000540,2020-10-26,HR Manager,Good,75
REV000001,EMP000541,2019-03-08,Department Head,Very Good,88
REV000001,EMP000541,2022-07-24,Department Head,Needs Improvement,54
REV000001,EMP000541,2019-11-19,Department Head,Very Good,86
REV000001,EMP000541,2023-02-16,Department Head,Good,78
REV000001,EMP000541,2022-07-08,Line Manager,Excellent,100
REV000001,EMP000541,2025-08-25,Department Head,Good,73
REV000001,EMP000541,2021-01-08,Line Manager,Poor,42
REV000001,EMP000542,2023-04-18,Department Head,Needs Improvement,65
REV000001,EMP000542,2024-07-27,HR Manager,Excellent,98
REV000001,EMP000542,2021-08-14,HR Manager,Needs Improvement,58
REV000001,EMP000542,2023-10-23,Department Head,Needs Improvement,63
REV000001,EMP000542,2020-12-23,Department Head,Good,76
REV000001,EMP000542,2025-11-19,HR Manager,Needs Improvement,52
REV000001,EMP000542,2025-05-10,Line Manager,Good,77
REV000001,EMP000543,2020-06-09,Line Manager,Needs Improvement,64
REV000001,EMP000543,2021-02-02,Line Manager,Good,70
REV000001,EMP000543,2024-04-24,Department Head,Good,77
REV000001,EMP000543,2023-09-06,Department Head,Very Good,86
REV000001,EMP000543,2025-03-18,Department Head,Good,120
REV000001,EMP000543,2020-10-15,HR Manager,Needs Improvement,54
REV000001,EMP000543,2020-05-27,Department Head,Good,70
REV000001,EMP000544,2019-08-17,Department Head,Needs Improvement,55
REV000001,EMP000544,2021-05-05,HR Manager,Excellent,91
REV000001,EMP000544,2021-05-26,HR Manager,Good,79
REV000001,EMP000544,2023-04-25,Department Head,Very Good,83
REV000001,EMP000544,2021-03-24,Line Manager,Good,71
REV000001,EMP000544,2024-01-14,HR Manager,Good,73
REV000001,EMP000544,2022-05-09,Department Head,Needs Improvement,51
REV000001,EMP000545,2024-12-08,HR Manager,Good,78
REV000001,EMP000545,2019-09-23,Department Head,Good,78
REV000001,EMP000545,2021-08-21,HR Manager,Good,73
REV000001,EMP000545,2020-09-20,Line Manager,Good,73
REV000001,EMP000545,2023-03-20,HR Manager,Good,77
REV000001,EMP000545,2024-02-18,HR Manager,Excellent,96
REV000001,EMP000545,2021-02-05,Department Head,Very Good,85
REV000001,EMP000546,2019-08-01,HR Manager,Needs Improvement,65
REV000001,EMP000546,2020-10-22,HR Manager,Poor,38
REV000001,EMP000546,2025-01-10,Department Head,Good,76
REV000001,EMP000546,2020-01-20,Line Manager,Excellent,100
REV000001,EMP000546,2019-03-17,Line Manager,Good,71
REV000001,EMP000546,2020-03-09,Line Manager,Very Good,80
REV000001,EMP000546,2021-03-17,Line Manager,Good,72
REV000001,EMP000547,2019-05-18,Line Manager,Excellent,99
REV000001,EMP000547,2023-07-27,Line Manager,Poor,43
REV000001,EMP000547,2024-09-28,Department Head,Needs Improvement,65
REV000001,EMP000547,2025-10-12,HR Manager,Needs Improvement,55
REV000001,EMP000547,2023-02-17,Department Head,Good,71
REV000001,EMP000547,2021-01-05,Department Head,Good,78
REV000001,EMP000547,2019-05-19,Line Manager,Good,78
REV000001,EMP000548,2021-01-04,Department Head,Needs Improvement,50
REV000001,EMP000548,2021-11-19,Department Head,Very Good,85
REV000001,EMP000548,2020-08-05,Department Head,Excellent,98
REV000001,EMP000548,2021-07-19,Line Manager,Good,76
REV000001,EMP000548,2025-11-07,HR Manager,Very Good,-10
REV000001,EMP000548,2021-03-23,HR Manager,Excellent,96
REV000001,EMP000548,2023-07-22,HR Manager,Good,74
REV000001,EMP000549,2020-04-12,Department Head,Good,71
REV000001,EMP000549,2022-12-17,HR Manager,Very Good,81
REV000001,EMP000549,2021-02-20,HR Manager,Good,76
REV000001,EMP000549,2023-02-16,HR Manager,Very Good,84
REV000001,EMP000549,2025-12-15,HR Manager,Good,72
REV000001,EMP000549,2019-08-23,Line Manager,Good,73
REV000001,EMP000549,2021-06-19,Line Manager,Very Good,80
REV000001,EMP000550,2025-11-28,Line Manager,Needs Improvement,61
REV000001,EMP000550,2020-06-23,Department Head,Excellent,94
REV000001,EMP000550,2024-01-27,Department Head,Needs Improvement,54
REV000001,EMP000550,2019-05-18,Department Head,Very Good,84
REV000001,EMP000550,2025-08-26,HR Manager,Good,78
REV000001,EMP000550,2022-12-15,Department Head,Very Good,88
REV000001,EMP000550,2023-06-22,Department Head,Good,75
REV000001,EMP000551,2025-03-26,Department Head,Good,70
REV000001,EMP000551,2021-01-21,HR Manager,Good,72
REV000001,EMP000551,2020-01-19,Department Head,Excellent,90
REV000001,EMP000551,2021-12-16,Line Manager,Good,75
REV000001,EMP000551,2019-07-19,Department Head,Good,73
REV000001,EMP000551,2021-10-15,HR Manager,Needs Improvement,50
REV000001,EMP000551,2023-08-16,HR Manager,Very Good,81
REV000001,EMP000552,2022-04-10,Line Manager,Needs Improvement,69
REV000001,EMP000552,2024-01-28,Line Manager,Good,74
REV000001,EMP000552,2019-03-25,Line Manager,Needs Improvement,60
REV000001,EMP000552,2020-09-23,Line Manager,Needs Improvement,59
REV000001,EMP000552,2022-07-28,Department Head,Very Good,83
REV000001,EMP000552,2020-02-03,HR Manager,Very Good,82
REV000001,EMP000552,2019-03-02,HR Manager,Very Good,85
REV000001,EMP000553,2021-11-06,HR Manager,Very Good,84
REV000001,EMP000553,2022-04-11,Line Manager,Good,70
REV000001,EMP000553,2022-08-16,Department Head,Excellent,91
REV000001,EMP000553,2020-06-12,HR Manager,Good,76
REV000001,EMP000553,2024-04-10,HR Manager,Good,72
REV000001,EMP000553,2019-04-11,Department Head,Good,78
REV000001,EMP000553,2019-07-08,Line Manager,Needs Improvement,57
REV000001,EMP000554,2024-05-12,Line Manager,Needs Improvement,66
REV000001,EMP000554,2023-06-07,HR Manager,Good,73
REV000001,EMP000554,2020-04-10,Line Manager,Good,78
REV000001,EMP000554,2020-08-09,HR Manager,Needs Improvement,61
REV000001,EMP000554,2024-11-15,Line Manager,Needs Improvement,68
REV000001,EMP000554,2023-07-23,Line Manager,Good,71
REV000001,EMP000554,2021-09-28,Line Manager,Excellent,91
REV000001,EMP000555,2025-06-10,Line Manager,Needs Improvement,59
REV000001,EMP000555,2025-07-10,Department Head,Good,75
REV000001,EMP000555,2020-06-10,HR Manager,Good,71
REV000001,EMP000555,2019-10-07,Line Manager,Excellent,92
REV000001,EMP000555,2023-12-11,HR Manager,Good,78
REV000001,EMP000555,2021-09-11,Department Head,Excellent,98
REV000001,EMP000555,2023-09-25,Line Manager,Needs Improvement,52
REV000001,EMP000556,2022-08-13,Line Manager,Needs Improvement,59
REV000001,EMP000556,2019-10-10,Department Head,Excellent,94
REV000001,EMP000556,2020-03-28,Line Manager,Good,70
REV000001,EMP000556,2019-07-14,HR Manager,Good,79
REV000001,EMP000556,2021-07-28,Department Head,Excellent,95
REV000001,EMP000556,2020-11-28,HR Manager,Good,76
REV000001,EMP000556,2023-10-16,HR Manager,Very Good,80
REV000001,EMP000557,2019-02-24,Department Head,Very Good,88
REV000001,EMP000557,2024-12-18,Line Manager,Very Good,82
REV000001,EMP000557,2021-12-08,HR Manager,Very Good,85
REV000001,EMP000557,2022-04-17,Department Head,Good,73
REV000001,EMP000557,2020-10-10,HR Manager,Poor,46
REV000001,EMP000557,2025-09-25,HR Manager,Needs Improvement,65
REV000001,EMP000557,2025-06-09,Department Head,Good,76
REV000001,EMP000558,2020-02-08,Line Manager,Excellent,94
REV000001,EMP000558,2024-02-07,HR Manager,Good,78
REV000001,EMP000558,2019-10-23,Department Head,Good,74
REV000001,EMP000558,2020-02-22,HR Manager,Good,76
REV000001,EMP000558,2023-01-03,Department Head,Needs Improvement,50
REV000001,EMP000558,2022-09-20,Line Manager,Poor,42
REV000001,EMP000558,2019-11-24,Department Head,Very Good,88
REV000001,EMP000559,2023-09-04,HR Manager,Needs Improvement,59
REV000001,EMP000559,2025-10-21,Department Head,VG,60
REV000001,EMP000559,2020-01-20,Department Head,Very Good,83
REV000001,EMP000559,2025-04-15,Department Head,Excellent,100
REV000001,EMP000559,2022-01-11,Department Head,Very Good,84
REV000001,EMP000559,2021-07-05,Line Manager,Good,76
REV000001,EMP000559,2023-06-05,Line Manager,Good,77
REV000001,EMP000560,2021-05-22,Line Manager,Good,78
REV000001,EMP000560,2019-05-24,Department Head,Good,77
REV000001,EMP000560,2020-01-16,Department Head,Very Good,80
REV000001,EMP000560,2019-06-14,Line Manager,Good,70
REV000001,EMP000560,2020-06-23,Line Manager,Needs Improvement,65
REV000001,EMP000560,2025-02-19,HR Manager,Needs Improvement,61
REV000001,EMP000560,2022-04-27,Line Manager,Needs Improvement,64
REV000001,EMP000561,2021-04-02,Line Manager,Good,79
REV000001,EMP000561,2021-07-05,HR Manager,Good,76
REV000001,EMP000561,2025-03-02,Department Head,Good,77
REV000001,EMP000561,2025-01-18,Department Head,Good,79
REV000001,EMP000561,2020-12-04,HR Manager,Good,75
REV000001,EMP000561,2021-10-28,Department Head,Very Good,84
REV000001,EMP000561,2024-08-27,Department Head,Good,78
REV000001,EMP000562,2025-09-11,Department Head,Good,79
REV000001,EMP000562,2024-08-12,Department Head,Very Good,83
REV000001,EMP000562,2023-05-08,HR Manager,Very Good,84
REV000001,EMP000562,2022-09-08,Department Head,Needs Improvement,60
REV000001,EMP000562,2020-04-04,Department Head,Good,76
REV000001,EMP000562,2023-11-01,HR Manager,Good,74
REV000001,EMP000562,2023-09-06,HR Manager,Good,70
REV000001,EMP000563,2020-10-22,HR Manager,Excellent,97
REV000001,EMP000563,2022-03-19,Line Manager,Poor,45
REV000001,EMP000563,2025-10-10,Department Head,Good,78
REV000001,EMP000563,2022-12-13,Department Head,Good,71
REV000001,EMP000563,2022-11-07,Line Manager,Good,74
REV000001,EMP000563,2022-03-26,Line Manager,Very Good,86
REV000001,EMP000563,2020-04-02,HR Manager,Very Good,89
REV000001,EMP000564,2022-01-23,Line Manager,Good,78
REV000001,EMP000564,2020-09-13,Line Manager,Good,72
REV000001,EMP000564,2021-07-13,Line Manager,Excellent,98
REV000001,EMP000564,2020-06-14,HR Manager,Poor,48
REV000001,EMP000564,2022-07-08,Line Manager,Needs Improvement,64
REV000001,EMP000564,2019-05-11,HR Manager,,81
REV000001,EMP000564,2019-11-24,Line Manager,Needs Improvement,52
REV000001,EMP000565,2019-11-18,Department Head,Good,70
REV000001,EMP000565,2019-02-21,Line Manager,Very Good,86
REV000001,EMP000565,2023-04-22,Line Manager,Very Good,84
REV000001,EMP000565,2022-01-08,HR Manager,Good,76
REV000001,EMP000565,2019-05-14,HR Manager,Good,75
REV000001,EMP000565,2020-07-03,Department Head,Needs Improvement,65
REV000001,EMP000565,2019-06-02,Line Manager,Very Good,81
REV000001,EMP000566,2024-11-25,HR Manager,Good,73
REV000001,EMP000566,2022-05-03,Line Manager,Good,73
REV000001,EMP000566,2022-05-21,HR Manager,Good,76
REV000001,EMP000566,2022-01-15,Department Head,Needs Improvement,54
REV000001,EMP000566,2021-07-17,HR Manager,Good,75
REV000001,EMP000566,2021-08-13,HR Manager,Good,74
REV000001,EMP000566,2019-10-17,Line Manager,Needs Improvement,56
REV000001,EMP000567,2023-01-17,Department Head,Excellent,98
REV000001,EMP000567,2020-11-23,HR Manager,Very Good,86
REV000001,EMP000567,2024-08-22,Department Head,Good,70
REV000001,EMP000567,2021-07-23,Line Manager,Very Good,89
REV000001,EMP000567,2019-08-28,Line Manager,Good,77
REV000001,EMP000567,2023-05-05,Department Head,Very Good,86
REV000001,EMP000567,2023-07-09,Department Head,Very Good,80
REV000001,EMP000568,2023-11-04,Department Head,Good,71
REV000001,EMP000568,2025-10-17,Department Head,Good,78
REV000001,EMP000568,2023-01-21,Department Head,Excellent,94
REV000001,EMP000568,2022-02-09,Line Manager,Very Good,89
REV000001,EMP000568,2023-09-17,HR Manager,Good,70
REV000001,EMP000568,2019-10-06,Department Head,Needs Improvement,55
REV000001,EMP000568,2025-05-16,Department Head,Needs Improvement,50
REV000001,EMP000569,2024-10-06,Line Manager,Good,71
REV000001,EMP000569,2025-02-19,Line Manager,Needs Improvement,65
REV000001,EMP000569,2023-10-10,Line Manager,Very Good,81
REV000001,EMP000569,2019-04-10,Line Manager,Good,75
REV000001,EMP000569,2019-05-17,Line Manager,Very Good,85
REV000001,EMP000569,2020-07-06,Department Head,Excellent,93
REV000001,EMP000569,2019-11-10,HR Manager,Needs Improvement,51
REV000001,EMP000570,2025-02-02,Department Head,Very Good,83
REV000001,EMP000570,2020-02-17,HR Manager,Very Good,85
REV000001,EMP000570,2019-09-23,Line Manager,Excellent,99
REV000001,EMP000570,2021-05-02,Department Head,Needs Improvement,66
REV000001,EMP000570,2023-05-24,Department Head,Very Good,82
REV000001,EMP000570,2021-10-17,HR Manager,Good,74
REV000001,EMP000570,2025-02-20,HR Manager,Very Good,83
REV000001,EMP000571,2019-11-19,HR Manager,Good,72
REV000001,EMP000571,2021-12-03,HR Manager,Good,72
REV000001,EMP000571,2019-08-10,HR Manager,Very Good,89
REV000001,EMP000571,2019-03-26,Line Manager,Poor,40
REV000001,EMP000571,2020-11-25,HR Manager,Good,77
REV000001,EMP000571,2025-08-01,Line Manager,Very Good,82
REV000001,EMP000571,2021-03-15,Line Manager,Poor,39
REV000001,EMP000572,2022-05-08,Department Head,Excellent,100
REV000001,EMP000572,2023-12-15,Line Manager,Needs Improvement,59
REV000001,EMP000572,2020-01-18,Line Manager,Very Good,82
REV000001,EMP000572,2019-09-25,Line Manager,Good,79
REV000001,EMP000572,2021-07-21,Department Head,Very Good,83
REV000001,EMP000572,2021-01-27,Line Manager,Very Good,80
REV000001,EMP000572,2025-12-28,HR Manager,Very Good,87
REV000001,EMP000573,2025-11-11,Department Head,Good,71
REV000001,EMP000573,2020-11-17,HR Manager,Good,78
REV000001,EMP000573,2025-02-05,HR Manager,Very Good,85
REV000001,EMP000573,2020-11-08,HR Manager,Very Good,85
REV000001,EMP000573,2023-10-26,Line Manager,Excellent,99
REV000001,EMP000573,2025-01-07,Department Head,Very Good,81
REV000001,EMP000573,2023-02-21,Department Head,Very Good,83
REV000001,EMP000574,2021-04-09,HR Manager,Good,79
REV000001,EMP000574,2022-11-04,Line Manager,Very Good,84
REV000001,EMP000574,2019-04-08,Line Manager,Needs Improvement,58
REV000001,EMP000574,2019-09-24,Department Head,Very Good,86
REV000001,EMP000574,2021-03-16,Department Head,Very Good,89
REV000001,EMP000574,2025-04-22,HR Manager,Good,70
REV000001,EMP000574,2023-03-07,Line Manager,Very Good,88
REV000001,EMP000575,2024-07-12,HR Manager,Good,74
REV000001,EMP000575,2025-05-22,Department Head,Good,73
REV000001,EMP000575,2021-05-27,HR Manager,Very Good,86
REV000001,EMP000575,2025-06-10,HR Manager,Very Good,84
REV000001,EMP000575,2023-01-15,HR Manager,Very Good,87
REV000001,EMP000575,2024-02-19,Line Manager,Good,72
REV000001,EMP000575,2024-05-20,Department Head,Needs Improvement,59
REV000001,EMP000576,2024-10-01,Line Manager,Good,77
REV000001,EMP000576,2022-06-05,Department Head,Needs Improvement,52
REV000001,EMP000576,2025-03-18,Line Manager,Poor,35
REV000001,EMP000576,2023-04-13,HR Manager,Very Good,83
REV000001,EMP000576,2020-08-07,HR Manager,Very Good,87
REV000001,EMP000576,2024-03-25,Department Head,Good,76
REV000001,EMP000576,2019-07-08,HR Manager,Needs Improvement,51
REV000001,EMP000577,2021-07-10,Department Head,Very Good,88
REV000001,EMP000577,2024-06-03,Department Head,Very Good,81
REV000001,EMP000577,2021-07-11,Department Head,Very Good,88
REV000001,EMP000577,2022-05-04,Department Head,Very Good,87
REV000001,EMP000577,2025-09-14,HR Manager,Good,72
REV000001,EMP000577,2019-12-20,HR Manager,Bad,79
REV000001,EMP000577,2019-09-21,Line Manager,Good,71
REV000001,EMP000578,2019-05-09,HR Manager,Good,76
REV000001,EMP000578,2023-06-17,Line Manager,Needs Improvement,54
REV000001,EMP000578,2025-08-19,Line Manager,Very Good,89
REV000001,EMP000578,2020-06-01,HR Manager,Good,72
REV000001,EMP000578,2025-04-22,HR Manager,Needs Improvement,66
REV000001,EMP000578,2019-04-17,HR Manager,Very Good,88
REV000001,EMP000578,2025-05-04,HR Manager,Excellent,100
REV000001,EMP000579,2023-08-19,Line Manager,Very Good,88
REV000001,EMP000579,2019-01-01,Line Manager,Very Good,89
REV000001,EMP000579,2023-05-12,Line Manager,Excellent,98
REV000001,EMP000579,2019-11-19,Department Head,Good,78
REV000001,EMP000579,2022-12-14,Department Head,Good,79
REV000001,EMP000579,2023-09-12,HR Manager,VG,85
REV000001,EMP000579,2025-12-03,Department Head,Good,77
REV000001,EMP000580,2022-06-18,Line Manager,Excellent,98
REV000001,EMP000580,2024-10-06,Line Manager,Needs Improvement,59
REV000001,EMP000580,2021-02-04,Department Head,Excellent,99
REV000001,EMP000580,2024-06-22,HR Manager,Good,70
REV000001,EMP000580,2025-10-20,Line Manager,Good,75
REV000001,EMP000580,2025-04-17,Line Manager,Good,79
REV000001,EMP000580,2023-09-21,Line Manager,Excellent,90
REV000001,EMP000581,2022-09-01,Department Head,Very Good,89
REV000001,EMP000581,2021-12-24,Line Manager,Excellent,91
REV000001,EMP000581,2023-02-15,Department Head,Excellent,100
REV000001,EMP000581,2021-04-02,HR Manager,Needs Improvement,57
REV000001,EMP000581,2020-05-09,Department Head,Very Good,80
REV000001,EMP000581,2019-01-14,Department Head,Very Good,87
REV000001,EMP000581,2025-01-09,Line Manager,Good,71
REV000001,EMP000582,2022-08-20,Line Manager,Good,71
REV000001,EMP000582,2025-05-27,Line Manager,Very Good,81
REV000001,EMP000582,2022-06-14,Line Manager,Good,76
REV000001,EMP000582,2023-09-27,Line Manager,Excellent,99
REV000001,EMP000582,2025-09-01,Department Head,Good,76
REV000001,EMP000582,2025-02-20,HR Manager,Good,73
REV000001,EMP000582,2019-12-18,Line Manager,Very Good,85
REV000001,EMP000583,2024-12-21,HR Manager,Good,74
REV000001,EMP000583,2020-10-19,HR Manager,Very Good,87
REV000001,EMP000583,2023-02-07,HR Manager,Good,77
REV000001,EMP000583,2024-07-12,HR Manager,Needs Improvement,50
REV000001,EMP000583,2025-06-14,Department Head,Very Good,87
REV000001,EMP000583,2021-07-23,Department Head,Poor,39
REV000001,EMP000583,2024-10-02,Department Head,Good,75
REV000001,EMP000584,2020-01-15,HR Manager,Very Good,88
REV000001,EMP000584,2025-03-10,Department Head,Very Good,89
REV000001,EMP000584,2019-12-16,HR Manager,Excellent,95
REV000001,EMP000584,2021-09-02,Line Manager,Good,71
REV000001,EMP000584,2022-10-03,Department Head,Very Good,86
REV000001,EMP000584,2020-06-25,HR Manager,Good,77
REV000001,EMP000584,2020-12-05,Department Head,,53
REV000001,EMP000585,2023-05-20,Line Manager,Good,76
REV000001,EMP000585,2022-10-26,Department Head,Very Good,88
REV000001,EMP000585,2024-03-18,Line Manager,Good,71
REV000001,EMP000585,2022-01-26,HR Manager,Good,70
REV000001,EMP000585,2021-09-22,Department Head,Needs Improvement,67
REV000001,EMP000585,2021-05-11,HR Manager,Poor,49
REV000001,EMP000585,2022-09-28,HR Manager,Good,75
REV000001,EMP000586,2023-08-05,Line Manager,Needs Improvement,62
REV000001,EMP000586,2019-03-19,Department Head,Needs Improvement,53
REV000001,EMP000586,2019-05-16,Line Manager,Good,74
REV000001,EMP000586,2022-10-17,Line Manager,Needs Improvement,59
