LeaveID,EmployeeID,LeaveType,StartDate,EndDate,DurationDays,ApprovalStatus
LEV001416,EMP000717,Maternity Leave,2025-03-04,2025-03-05,1,Approved
LEV001417,EMP000717,Study Leave,2021-09-22,2021-10-16,24,Approved
LEV001418,EMP000719,Sick Leave,2024-10-07,2024-11-03,27,Approved
LEV001419,EMP000720,Maternity Leave,2019-08-02,2019-08-06,4,Approved
LEV001420,EMP000720,Maternity Leave,2025-06-16,2025-06-22,6,Approved
LEV001421,EMP000720,Paternity Leave,2022-04-09,2022-04-28,19,Approved
LEV001422,EMP000721,Annual Leave,2019-01-02,2019-01-28,26,Approved
LEV001423,EMP000721,Study Leave,2020-04-15,2020-04-19,4,Approved
LEV001424,EMP000722,Compassionate Leave,2023-04-09,2023-05-01,22,Approved
LEV001425,EMP000722,Study Leave,2024-12-20,2025-01-01,12,Approved
LEV001426,EMP000723,Sick Leave,2020-06-19,2020-06-24,5,Rejected
LEV001427,EMP000723,Maternity Leave,2025-05-25,2025-06-07,13,Pending
LEV001428,EMP000723,Annual Leave,2025-01-10,2025-02-09,30,Approved
LEV001429,EMP000724,Study Leave,2025-05-04,2025-05-15,11,Approved
LEV001430,EMP000724,Compassionate Leave,2024-04-15,2024-05-01,16,Rejected
LEV001431,EMP000724,Annual Leave,2019-02-20,2019-02-22,2,Approved
LEV001432,EMP000725,Paternity Leave,2024-06-17,2024-06-22,5,Approved
LEV001433,EMP000726,Maternity Leave,2021-12-04,2021-12-13,9,Rejected
LEV001434,EMP000726,Compassionate Leave,2022-07-21,2022-08-01,11,Approved
LEV001435,EMP000727,Maternity Leave,2024-05-19,2024-06-07,19,Pending
LEV001436,EMP000727,Maternity Leave,2023-11-06,2023-11-10,4,Approved
LEV001437,EMP000727,Annual Leave,2020-03-24,2020-04-02,9,Pending
LEV001438,EMP000727,Compassionate Leave,2021-06-05,2021-06-10,5,Approved
LEV001439,EMP000728,Compassionate Leave,2023-01-11,2023-01-27,16,Approved
LEV001440,EMP000728,Annual Leave,2021-05-06,2021-05-10,4,Rejected
LEV001441,EMP000728,Study Leave,2019-06-27,2019-07-26,29,Approved
LEV001442,EMP000729,Sick Leave,2023-01-29,2023-02-25,27,Approved
LEV001443,EMP000729,Study Leave,2025-02-10,2025-02-18,8,Pending
LEV001444,EMP000730,Paternity Leave,2021-01-31,2021-02-18,18,Rejected
LEV001445,EMP000730,Sick Leave,2019-01-17,2019-02-06,20,Approved
LEV001446,EMP000730,Study Leave,2022-12-02,2022-12-16,14,Pending
LEV001447,EMP000730,Maternity Leave,2023-03-12,2023-04-11,30,Approved
LEV001448,EMP000731,Study Leave,2021-01-20,2021-01-31,11,Rejected
LEV001449,EMP000731,Study Leave,2021-05-06,2021-05-08,2,Approved
LEV001450,EMP000732,Paternity Leave,2024-03-29,2024-04-06,8,Approved
LEV001451,EMP000732,Paternity Leave,2021-05-24,2021-06-23,30,Rejected
LEV001452,EMP000732,Paternity Leave,2020-07-05,2020-07-18,-5,Pending
LEV001453,EMP000732,,2025-08-24,2025-09-08,15,Approved
LEV001454,EMP000733,Sick Leave,2019-06-23,2019-07-17,24,Approved
LEV001455,EMP000733,Compassionate Leave,2022-05-10,2022-05-24,14,Rejected
LEV001456,EMP000733,Maternity Leave,2020-02-23,2020-03-02,8,Approved
LEV001457,EMP000733,Sick Leave,2019-08-21,2019-09-02,12,Approved
LEV001458,EMP000734,Maternity Leave,2025-11-04,2025-11-16,12,Approved
LEV001459,EMP000734,Compassionate Leave,2022-12-19,2022-12-30,11,Approved
LEV001460,EMP000735,Annual Leave,2024-08-24,2024-08-28,4,Rejected
LEV001461,EMP000735,Maternity Leave,2023-03-03,2023-04-02,30,Approved
LEV001462,EMP000737,Maternity Leave,2023-07-22,2023-08-10,19,Pending
LEV001463,EMP000738,Study Leave,2023-06-10,2023-07-01,21,Approved
LEV001464,EMP000742,Sick Leave,2023-01-25,2023-02-22,28,Approved
LEV001465,EMP000743,Compassionate Leave,2024-01-07,2024-01-13,6,Pending
LEV001466,EMP000744,Paternity Leave,2024-09-27,2024-10-03,6,Rejected
LEV001467,EMP000744,Maternity Leave,2020-09-27,2020-10-04,7,Approved
LEV001468,EMP000744,Study Leave,2024-04-21,2024-05-17,26,Approved
LEV001469,EMP000746,Annual Leave,2021-05-02,2021-05-03,1,Pending
LEV001470,EMP000746,Maternity Leave,2020-11-14,2020-12-12,28,Rejected
LEV001471,EMP000748,Paternity Leave,2021-04-08,2021-05-02,24,Pending
LEV001472,EMP000748,Maternity Leave,2024-11-12,2024-11-23,11,Approved
LEV001473,EMP000748,Study Leave,2022-05-22,2022-05-29,7,Approved
LEV001474,EMP000749,Study Leave,2023-11-15,2023-11-27,12,Approved
LEV001475,EMP000749,Leave,2021-08-11,2021-09-09,29,Pending
LEV001476,EMP000749,Sick Leave,2020-08-04,2020-08-22,18,Approved
LEV001477,EMP000750,Annual Leave,2025-10-11,2025-10-12,1,Approved
LEV001478,EMP000750,Study Leave,2024-08-01,2024-08-27,26,Pending
LEV001479,EMP000751,Paternity Leave,2025-07-16,2025-08-13,28,Approved
LEV001480,EMP000751,Sick Leave,2025-08-13,2025-08-28,15,Approved
LEV001481,EMP000752,Maternity Leave,2020-12-15,2021-01-06,22,Approved
LEV001482,EMP000752,Annual Leave,2020-01-21,2020-02-17,27,Rejected
LEV001483,EMP000752,Compassionate Leave,2021-01-25,2021-02-11,17,Approved
LEV001484,EMP000753,Annual Leave,2020-08-31,2020-09-19,19,Approved
LEV001485,EMP000753,Sick Leave,2025-09-29,2025-10-26,27,Approved
LEV001486,EMP000753,Compassionate Leave,2022-08-10,2022-08-23,13,Approved
LEV001487,EMP000753,Annual Leave,2020-04-25,2020-05-04,9,Approved
LEV001488,EMP000754,Compassionate Leave,2025-08-18,2025-09-10,23,Approved
LEV001489,EMP000754,Sick Leave,2024-12-26,2024-12-28,2,Approved
LEV001490,EMP000754,Compassionate Leave,2021-12-05,2021-12-16,11,Pending
LEV001491,EMP000756,Paternity Leave,2023-02-07,2023-02-09,2,Rejected
LEV001492,EMP000756,Annual Leave,2019-02-26,2019-03-15,17,Pending
LEV001493,EMP000757,Maternity Leave,2023-04-25,2023-05-15,20,Approved
LEV001494,EMP000757,Compassionate Leave,2019-04-16,2019-05-08,22,Pending
LEV001495,EMP000757,Sick Leave,2023-01-13,2023-01-24,-5,Pending
LEV001496,EMP000758,Maternity Leave,2024-09-10,2024-10-02,22,Rejected
LEV001497,EMP000758,Compassionate Leave,2021-04-23,2021-05-01,8,Pending
LEV001498,EMP000760,Study Leave,2020-09-05,2020-09-06,1,Rejected
LEV001499,EMP000760,Maternity Leave,2021-09-15,2021-09-25,10,Approved
LEV001500,EMP000760,Sick Leave,2023-04-18,2023-04-23,5,Pending
LEV001501,EMP000760,Compassionate Leave,2024-09-11,2024-09-16,5,Pending
LEV001502,EMP000761,Study Leave,2020-05-01,2020-05-16,15,Pending
LEV001503,EMP000762,Annual Leave,2023-05-23,2023-06-19,27,Approved
LEV001504,EMP000763,Paternity Leave,2022-12-05,2022-12-15,10,Pending
LEV001505,EMP000764,Paternity Leave,2025-08-26,2025-09-03,8,Rejected
LEV001506,EMP000764,Paternity Leave,2023-09-12,2023-09-21,9,Approved
LEV001507,EMP000765,Paternity Leave,2023-06-13,2023-06-30,17,Rejected
LEV001508,EMP000765,Maternity Leave,2020-12-02,2020-12-16,14,Pending
LEV001509,EMP000767,Compassionate Leave,2025-06-08,2025-06-18,10,Pending
LEV001510,EMP000767,Compassionate Leave,2025-08-22,2025-09-19,28,Approved
LEV001511,EMP000767,Annual Leave,2019-12-05,2019-12-22,17,Approved
LEV001512,EMP000767,Annual Leave,2025-08-01,2025-08-19,18,Approved
LEV001513,EMP000769,Annual Leave,2025-01-25,2025-02-21,27,Approved
LEV001514,EMP000769,Compassionate Leave,2023-03-16,2023-04-06,21,Approved
LEV001515,EMP000769,Sick Leave,2020-03-04,2020-03-25,21,Pending
LEV001516,EMP000769,Compassionate Leave,2025-01-07,2025-01-22,15,Pending
LEV001517,EMP000770,Study Leave,2021-06-14,2021-06-27,13,Rejected
LEV001518,EMP000770,Study Leave,2019-03-20,2019-03-26,6,Approved
LEV001519,EMP000770,,2022-03-18,2022-03-26,8,Rejected
LEV001520,EMP000770,Paternity Leave,2020-03-02,2020-03-11,9,Approved
LEV001521,EMP000772,Paternity Leave,2022-05-03,2022-05-15,12,Approved
LEV001522,EMP000772,Compassionate Leave,2023-12-17,2023-12-26,9,Approved
LEV001523,EMP000772,Annual Leave,2024-06-21,2024-07-03,12,Pending
LEV001524,EMP000772,Maternity Leave,2025-12-05,2025-12-20,15,Pending
LEV001525,EMP000773,Compassionate Leave,2019-07-01,2019-07-23,22,Approved
LEV001526,EMP000773,Annual Leave,2021-11-14,2021-11-25,11,Approved
LEV001527,EMP000774,Annual Leave,2024-12-28,2025-01-19,22,Approved
LEV001528,EMP000774,Maternity Leave,2020-10-26,2020-11-10,15,Approved
LEV001529,EMP000774,Sick Leave,2023-01-08,2023-01-25,17,Rejected
LEV001530,EMP000776,Compassionate Leave,2025-01-21,2025-02-17,27,Approved
LEV001531,EMP000777,Sick Leave,2024-12-03,2024-12-12,9,Approved
LEV001532,EMP000777,Sick Leave,2025-04-15,2025-04-30,15,Approved
LEV001533,EMP000777,Sick Leave,2021-02-11,2021-03-07,24,Approved
LEV001534,EMP000777,Annual Leave,2020-10-05,2020-10-31,26,Approved
LEV001535,EMP000779,Annual Leave,2019-03-19,2019-04-17,29,Pending
LEV001536,EMP000779,Annual Leave,2024-08-18,2024-08-24,6,Approved
LEV001537,EMP000779,Compassionate Leave,2020-10-03,2020-10-26,23,Pending
LEV001538,EMP000780,Paternity Leave,2023-12-06,2023-12-19,13,Approved
LEV001539,EMP000780,Maternity Leave,2024-12-05,2024-12-12,7,Pending
LEV001540,EMP000780,Annual Leave,2019-09-07,2019-09-19,12,Rejected
LEV001541,EMP000780,Compassionate Leave,2023-05-19,2023-06-09,21,Approved
LEV001542,EMP000781,Maternity Leave,2024-02-22,2024-03-17,24,Rejected
LEV001543,EMP000782,Paternity Leave,2025-06-15,2025-07-02,17,Approved
LEV001544,EMP000782,Paternity Leave,2020-04-18,2020-05-08,20,Approved
LEV001545,EMP000782,Sick Leave,2020-02-11,2020-02-12,1,Approved
LEV001546,EMP000782,Compassionate Leave,2025-11-10,2025-12-05,25,Approved
LEV001547,EMP000783,Maternity Leave,2021-09-14,2021-10-05,21,Approved
LEV001548,EMP000783,Sick Leave,2020-03-01,2020-03-29,28,Rejected
LEV001549,EMP000783,Paternity Leave,2025-03-12,2025-03-26,14,Approved
LEV001550,EMP000784,Study Leave,2021-07-28,2021-08-20,23,Approved
LEV001551,EMP000784,Maternity Leave,2019-07-29,2019-08-02,4,Approved
LEV001552,EMP000784,Maternity Leave,2025-12-22,2026-01-15,24,Pending
LEV001553,EMP000785,Annual Leave,2022-02-28,2022-03-01,1,Pending
LEV001554,EMP000787,Study Leave,2021-11-06,2021-11-19,13,Approved
LEV001555,EMP000787,Study Leave,2021-02-27,2021-03-21,22,Approved
LEV001556,EMP000787,Study Leave,2019-12-31,2020-01-07,7,Pending
LEV001557,EMP000787,,2020-01-13,2020-02-02,20,Pending
LEV001558,EMP000788,Study Leave,2023-01-19,2023-02-15,27,Approved
LEV001559,EMP000788,Compassionate Leave,2021-07-01,2021-07-12,11,Approved
LEV001560,EMP000790,Maternity Leave,2023-07-09,2023-07-26,17,Approved
LEV001561,EMP000790,Annual Leave,2019-09-10,2019-09-29,19,Approved
LEV001562,EMP000792,Maternity Leave,2023-06-20,2023-06-30,10,Approved
LEV001563,EMP000792,Compassionate Leave,2024-06-23,2024-07-19,26,Rejected
LEV001564,EMP000793,Paternity Leave,2025-11-16,2025-12-03,17,Pending
LEV001565,EMP000793,Annual Leave,2019-09-12,2019-09-15,3,Approved
LEV001566,EMP000793,Study Leave,2024-06-12,2024-06-30,18,Rejected
LEV001567,EMP000795,Study Leave,2024-08-24,2024-09-07,14,Approved
LEV001568,EMP000795,Maternity Leave,2021-05-21,2021-05-26,5,Approved
LEV001569,EMP000795,Paternity Leave,2020-12-29,2021-01-07,9,Approved
LEV001570,EMP000795,Sick Leave,2020-12-16,2021-01-10,25,Approved
LEV001571,EMP000796,Compassionate Leave,2021-05-13,2021-05-22,9,Approved
LEV001572,EMP000796,Maternity Leave,2024-08-25,2024-09-04,10,Approved
LEV001573,EMP000796,Paternity Leave,2019-11-24,2019-12-05,11,Approved
LEV001574,EMP000796,Paternity Leave,2023-12-20,2024-01-04,15,Rejected
LEV001575,EMP000797,Annual Leave,2021-04-01,2021-04-09,8,Pending
LEV001576,EMP000797,Annual Leave,2020-05-30,2020-06-24,25,Pending
LEV001577,EMP000797,Sick Leave,2021-09-15,2021-09-30,15,Pending
LEV001578,EMP000799,Sick Leave,2025-08-10,2025-08-11,1,Approved
LEV001579,EMP000799,Maternity Leave,2020-01-04,2020-01-13,9,Pending
LEV001580,EMP000799,Study Leave,2023-02-11,2023-02-15,4,Approved
LEV001581,EMP000801,Annual Leave,2021-04-10,2021-04-21,11,Approved
LEV001582,EMP000801,Compassionate Leave,2022-02-24,2022-03-01,5,Approved
LEV001583,EMP000801,Paternity Leave,2024-08-25,2024-09-23,29,Approved
LEV001584,EMP000801,Compassionate Leave,2019-06-09,2019-06-30,21,Rejected
LEV001585,EMP000804,Compassionate Leave,2022-01-31,2022-02-18,18,Pending
LEV001586,EMP000804,Paternity Leave,2023-01-13,2023-02-02,20,Approved
LEV001587,EMP000804,Study Leave,2023-11-23,2023-12-22,29,Approved
LEV001588,EMP000804,Study Leave,2019-02-25,2019-03-01,4,Approved
LEV001589,EMP000806,Maternity Leave,2025-01-01,2025-01-06,5,Approved
LEV001590,EMP000806,Maternity Leave,2020-07-27,2020-08-05,9,Approved
LEV001591,EMP000806,annual leave,2022-11-26,2022-12-01,5,Rejected
LEV001592,EMP000806,Maternity Leave,2020-08-02,2020-08-20,18,Approved
LEV001593,EMP000808,Compassionate Leave,2025-12-04,2025-12-30,26,Approved
LEV001594,EMP000808,Compassionate Leave,2021-02-22,2021-02-24,2,Approved
LEV001595,EMP000808,Study Leave,2025-11-16,2025-11-26,10,Approved
LEV001596,EMP000808,Annual Leave,2022-06-30,2022-07-20,20,Rejected
LEV001597,EMP000809,Annual Leave,2020-08-02,2020-08-04,2,Approved
LEV001598,EMP000809,Study Leave,2023-04-22,2023-05-04,12,Approved
LEV001599,EMP000809,Paternity Leave,2020-02-28,2020-03-15,16,Approved
LEV001600,EMP000809,Study Leave,2019-09-26,2019-10-19,23,Approved
LEV001601,EMP000810,Study Leave,2022-02-03,2022-02-14,11,Approved
LEV001602,EMP000810,Sick Leave,2020-06-25,2020-07-09,14,Approved
LEV001603,EMP000810,Compassionate Leave,2021-06-03,2021-06-21,18,Pending
LEV001604,EMP000810,Sick Leave,2024-03-29,2024-04-06,8,Approved
LEV001605,EMP000811,Annual Leave,2022-07-19,2022-07-31,12,Approved
LEV001606,EMP000812,Study Leave,2020-01-20,2020-02-17,28,Pending
LEV001607,EMP000812,Sick Leave,2021-05-23,2021-06-18,26,Approved
LEV001608,EMP000812,Annual Leave,2020-12-26,2021-01-23,28,Pending
LEV001609,EMP000813,Sick Leave,2025-11-25,2025-12-19,24,Approved
LEV001610,EMP000813,Maternity Leave,2019-03-13,2019-04-08,26,Approved
LEV001611,EMP000815,Sick Leave,2022-08-09,2022-08-21,12,Approved
LEV001612,EMP000815,Study Leave,2023-11-30,2023-12-28,28,Approved
LEV001613,EMP000815,Compassionate Leave,2020-03-01,2020-03-07,6,Approved
LEV001614,EMP000815,Compassionate Leave,2023-08-22,2023-09-11,20,Approved
LEV001615,EMP000816,Paternity Leave,2023-07-31,2023-08-24,24,Approved
LEV001616,EMP000817,Compassionate Leave,2020-12-03,2020-12-19,16,Approved
LEV001617,EMP000817,Compassionate Leave,2021-01-03,2021-01-19,16,Approved
LEV001618,EMP000817,Maternity Leave,2020-01-13,2020-02-04,22,Approved
LEV001619,EMP000818,Annual Leave,2024-06-26,2024-07-04,8,Approved
LEV001620,EMP000818,Sick Leave,2020-12-04,2020-12-25,21,Pending
LEV001621,EMP000819,Maternity Leave,2023-08-25,2023-09-02,8,Pending
LEV001622,EMP000821,Compassionate Leave,2020-08-18,2020-08-26,8,Approved
LEV001623,EMP000821,Sick Leave,2020-04-04,2020-04-28,24,Pending
LEV001624,EMP000822,Study Leave,2025-12-14,2025-12-20,6,Approved
LEV001625,EMP000822,Compassionate Leave,2022-03-23,2022-04-15,23,Pending
LEV001626,EMP000822,Compassionate Leave,2019-10-19,2019-11-03,15,Approved
LEV001627,EMP000824,Study Leave,2022-03-24,2022-03-26,2,Approved
LEV001628,EMP000824,Study Leave,2025-07-23,2025-06-23,30,Rejected
LEV001629,EMP000824,Study Leave,2022-04-10,2022-04-18,8,Approved
LEV001630,EMP000824,Paternity Leave,2022-05-02,2022-05-28,26,Approved
LEV001631,EMP000825,Maternity Leave,2020-06-25,2020-07-01,6,Approved
LEV001632,EMP000825,Paternity Leave,2020-04-04,2020-04-20,16,Approved
LEV001633,EMP000826,Study Leave,2020-03-25,2020-04-03,9,Pending
LEV001634,EMP000827,Paternity Leave,2021-09-05,2021-10-02,27,Approved
LEV001635,EMP000827,Study Leave,2024-10-25,2024-11-12,18,Approved
LEV001636,EMP000827,Compassionate Leave,2019-04-19,2019-05-15,26,Approved
LEV001637,EMP000828,Maternity Leave,2020-02-14,2020-03-14,29,Approved
LEV001638,EMP000828,Annual Leave,2023-03-11,2023-03-30,19,Approved
LEV001639,EMP000828,Compassionate Leave,2020-03-12,2020-03-13,1,Approved
LEV001640,EMP000829,Sick Leave,2025-12-19,2025-12-30,11,Approved
LEV001641,EMP000829,Annual Leave,2023-09-03,2023-09-08,5,Approved
LEV001642,EMP000829,Sick Leave,2019-03-18,2019-04-05,18,Approved
LEV001643,EMP000829,Compassionate Leave,2021-02-17,2021-03-13,24,Approved
LEV001644,EMP000830,Sick Leave,2024-01-07,2024-01-13,6,Approved
LEV001645,EMP000830,Maternity Leave,2025-12-31,2026-01-10,10,Approved
LEV001646,EMP000831,Paternity Leave,2020-12-26,2021-01-08,13,Pending
LEV001647,EMP000833,Sick Leave,2019-03-01,2019-03-28,27,Pending
LEV001648,EMP000833,Annual Leave,2025-11-19,2025-12-08,19,Rejected
LEV001649,EMP000834,Annual Leave,2021-03-13,2021-03-25,12,Pending
LEV001650,EMP000834,Paternity Leave,2025-10-12,2025-10-07,5,Approved
LEV001651,EMP000834,annual leave,2022-10-15,2022-11-01,17,Rejected
LEV001652,EMP000834,Paternity Leave,2025-04-07,2025-04-20,13,Approved
LEV001653,EMP000835,Compassionate Leave,2024-09-17,2024-09-27,10,Approved
LEV001654,EMP000835,Paternity Leave,2025-12-26,2025-12-27,1,Approved
LEV001655,EMP000836,Maternity Leave,2023-05-04,2023-06-02,29,Pending
LEV001656,EMP000836,Study Leave,2021-12-06,2021-12-08,2,Approved
LEV001657,EMP000836,Maternity Leave,2019-08-05,2019-08-27,22,Pending
LEV001658,EMP000836,Sick Leave,2025-04-25,2025-05-25,30,Approved
LEV001659,EMP000837,Compassionate Leave,2020-11-20,2020-11-23,3,Approved
LEV001660,EMP000837,Sick Leave,2020-06-09,2020-07-09,30,Approved
LEV001661,EMP000837,Annual Leave,2020-08-09,2020-08-23,14,Approved
LEV001662,EMP000838,Annual Leave,2020-06-22,2020-06-30,8,Pending
LEV001663,EMP000838,Annual Leave,2021-11-30,2021-12-25,25,Approved
LEV001664,EMP000839,Study Leave,2019-08-14,2019-09-10,27,Pending
LEV001665,EMP000839,Compassionate Leave,2025-12-24,2026-01-14,21,Approved
LEV001666,EMP000840,Compassionate Leave,2019-07-14,2019-08-01,18,Approved
LEV001667,EMP000840,Sick Leave,2025-02-23,2025-03-16,21,Rejected
LEV001668,EMP000840,Sick Leave,2025-01-26,2025-02-22,27,Approved
LEV001669,EMP000840,Paternity Leave,2025-01-03,2025-01-31,28,Approved
LEV001670,EMP000841,Annual Leave,2020-05-29,2020-06-05,7,Approved
LEV001671,EMP000841,Paternity Leave,2022-10-03,2022-10-27,24,Rejected
LEV001672,EMP000841,Sick Leave,2025-07-25,2025-08-16,22,Approved
LEV001673,EMP000842,Paternity Leave,2021-12-28,2022-01-27,30,Approved
LEV001674,EMP000843,Annual Leave,2025-10-26,2025-10-27,1,Approved
LEV001675,EMP000843,annual leave,2025-05-21,2025-06-05,15,Pending
LEV001676,EMP000843,Study Leave,2020-05-27,2020-06-25,29,Approved
LEV001677,EMP000843,Annual Leave,2024-06-18,2024-07-12,24,Pending
LEV001678,EMP000844,Sick Leave,2020-02-07,2020-02-23,16,Approved
LEV001679,EMP000844,Sick Leave,2019-02-07,2019-02-27,20,Pending
LEV001680,EMP000844,Study Leave,2019-01-26,2019-02-15,20,Pending
LEV001681,EMP000845,Paternity Leave,2023-01-27,2023-02-19,23,Pending
LEV001682,EMP000845,Sick Leave,2021-08-16,2021-09-02,17,Approved
LEV001683,EMP000847,Paternity Leave,2023-01-21,2023-02-10,20,Rejected
LEV001684,EMP000847,Study Leave,2022-04-05,2022-04-24,19,Rejected
LEV001685,EMP000847,Paternity Leave,2022-09-27,2022-09-30,3,Rejected
LEV001686,EMP000847,Compassionate Leave,2020-11-30,2020-12-28,28,Approved
LEV001687,EMP000848,Sick Leave,2021-12-23,2022-01-03,11,Approved
LEV001688,EMP000848,Maternity Leave,2019-07-15,2019-07-26,11,Approved
LEV001689,EMP000849,Paternity Leave,2020-02-10,2020-02-11,1,Approved
LEV001690,EMP000850,Study Leave,2020-10-14,2020-10-20,6,Rejected
LEV001691,EMP000851,Compassionate Leave,2020-03-23,2020-03-25,2,Rejected
LEV001692,EMP000851,Study Leave,2023-11-24,2023-12-17,23,Approved
LEV001693,EMP000852,Study Leave,2023-08-27,2023-09-17,21,Approved
LEV001694,EMP000852,Maternity Leave,2024-12-02,2024-12-13,11,Approved
LEV001695,EMP000852,Annual Leave,2024-05-03,2024-05-15,12,Approved
LEV001696,EMP000852,Compassionate Leave,2019-03-12,2019-03-30,18,Approved
LEV001697,EMP000853,Sick Leave,2025-12-12,2025-12-17,5,Rejected
LEV001698,EMP000853,Compassionate Leave,2022-01-16,2022-01-08,8,Rejected
LEV001699,EMP000853,Annual Leave,2022-09-07,2022-09-18,11,Pending
LEV001700,EMP000853,Sick Leave,2021-05-11,2021-05-12,1,Approved
LEV001701,EMP000855,Annual Leave,2025-09-07,2025-09-26,19,Rejected
LEV001702,EMP000856,Compassionate Leave,2021-07-23,2021-08-03,11,Pending
LEV001703,EMP000856,Maternity Leave,2020-02-18,2020-02-21,3,Approved
LEV001704,EMP000856,Compassionate Leave,2025-01-13,2025-01-26,13,Approved
LEV001705,EMP000857,Study Leave,2019-06-13,2019-06-14,1,Approved
LEV001706,EMP000857,Annual Leave,2025-07-31,2025-08-17,17,Approved
LEV001707,EMP000857,Compassionate Leave,2024-10-20,2024-11-07,18,Rejected
LEV001708,EMP000857,Sick Leave,2023-12-17,2024-01-07,21,Rejected
LEV001709,EMP000858,Sick Leave,2021-05-19,2021-05-28,9,Pending
LEV001710,EMP000858,Study Leave,2019-07-13,2019-07-15,2,Approved
LEV001711,EMP000858,Compassionate Leave,2023-05-21,2023-06-02,12,Pending
LEV001712,EMP000858,Study Leave,2025-01-03,2025-01-22,19,Pending
LEV001713,EMP000859,Compassionate Leave,2022-05-30,2022-06-05,6,Approved
LEV001714,EMP000859,Study Leave,2021-01-01,2021-01-04,3,Approved
LEV001715,EMP000859,Maternity Leave,2025-11-01,2025-11-12,11,Approved
